Date,Surface_Type,Surface_Condition,Pothole_Density,Slope_Angle_Degrees,Traffic_Density,Flood_Level_m,Access_Status,Dust_Level_PPM,Ground_Vibration_mm_s,Road_Temperature_C,Rainfall_mm,Soil_Moisture_%,Maintenance_Activity,Accident_Count,Road_Condition_Status
2025-01-08 19:00:00,Asphalt,Dry,10.1,12.14,24.82,1.88,Safe,105.45,1.5,29.08,39.31,16.4,None,0,Operational
2025-01-08 20:00:00,Asphalt,Dry,7.84,4.67,71.35,1.37,Safe,334.96,14.55,32.25,17.6,32.2,None,0,Operational
2025-01-08 21:00:00,Soil,Dry,9.25,2.58,50.1,1.93,Safe,38.66,1.63,54.18,24.88,42.8,Recently Completed,0,Severely Damaged
2025-01-08 22:00:00,Mud,Dry,3.66,3.06,41.3,1.54,Closed,453.17,8.97,57.64,5.99,53.8,Recently Completed,0,Operational
2025-01-08 23:00:00,Mud,Wet,11.42,14.2,15.46,0.57,Safe,202.05,12.13,29.27,32.9,19.1,None,0,Severely Damaged
2025-01-09 00:00:00,Asphalt,Wet,5.1,16.76,79.55,1.86,Safe,123.94,19.55,42.02,38.75,29.1,None,0,Operational
2025-01-09 01:00:00,Mud,Dry,6.87,11.71,18.83,1.21,Safe,186.4,11.77,49.49,10.99,11.2,None,0,Operational
2025-01-09 02:00:00,Soil,Dry,5.8,15.9,87.66,1.2,Safe,320.37,18.02,25.99,43.52,10.2,None,0,Operational
2025-01-09 03:00:00,Gravel,Dry,8.15,0.32,79.8,1.35,Safe,310.2,28.7,57.61,33.49,40.5,None,0,Severely Damaged
2025-01-09 04:00:00,Soil,Dry,13.42,0.15,39.36,1.9,Safe,135.41,14.34,30.87,43.03,33.9,None,0,Operational
2025-01-09 05:00:00,Asphalt,Dry,14.05,0.42,65.08,0.81,Safe,224.33,19.92,32.19,2.58,21.2,Recently Completed,0,Operational
2025-01-09 06:00:00,Asphalt,Wet,9.18,6.15,79.46,0.8,Safe,457.88,7.65,52.51,24.4,50.7,None,0,Operational
2025-01-09 07:00:00,Mud,Slippery,4.33,17.43,62.13,1.06,Safe,490.27,0.31,50.72,47.48,17.3,Ongoing,0,Closed
2025-01-09 08:00:00,Gravel,Dry,4.14,14.9,98.82,1.08,Under Repair,47.29,24.39,56.89,26.93,22.8,None,0,Operational
2025-01-09 09:00:00,Asphalt,Wet,4.91,4.25,64.96,1.49,Safe,381.25,18.14,55.98,44.68,14.6,None,0,Severely Damaged
2025-01-09 10:00:00,Gravel,Dry,3.32,11.28,96.91,1.63,Closed,226.05,27.59,51.2,12.03,29.3,None,0,Operational
2025-01-09 11:00:00,Gravel,Dry,11.11,3.29,20.12,1.53,Closed,33.19,10.75,51.14,24.56,24.2,None,0,Operational
2025-01-09 12:00:00,Soil,Slippery,0.64,17.48,95.25,1.11,Under Repair,61.46,27.04,50.57,38.35,24.5,None,1,Operational
2025-01-09 13:00:00,Mud,Wet,7.46,4.17,64.0,0.7,Safe,141.49,3.23,29.61,12.51,13.0,Ongoing,0,Operational
2025-01-09 14:00:00,Asphalt,Dry,12.15,5.5,25.7,0.16,Safe,473.4,16.21,25.44,0.01,9.9,None,0,Operational
2025-01-09 15:00:00,Asphalt,Dry,2.55,22.33,33.64,0.96,Safe,184.79,21.27,28.62,25.71,55.3,None,0,Operational
2025-01-09 16:00:00,Asphalt,Dry,13.68,15.71,7.82,0.33,Safe,176.33,23.14,56.39,14.27,9.0,Recently Completed,0,Operational
2025-01-09 17:00:00,Asphalt,Wet,0.89,4.16,87.64,0.55,Safe,421.8,8.64,35.96,16.43,58.9,Recently Completed,0,Operational
2025-01-09 18:00:00,Asphalt,Dry,0.89,4.84,5.49,1.51,Safe,68.04,10.03,40.79,45.07,56.8,Ongoing,0,Closed
2025-01-09 19:00:00,Asphalt,Slippery,1.88,15.56,82.47,1.96,Under Repair,43.93,23.95,38.92,38.16,55.6,Ongoing,0,Operational
2025-01-09 20:00:00,Asphalt,Dry,5.79,3.3,39.4,1.65,Safe,361.58,16.63,39.05,35.5,54.2,None,0,Severely Damaged
2025-01-09 21:00:00,Soil,Wet,4.63,11.3,11.06,1.67,Safe,285.32,20.01,47.59,33.07,12.3,None,0,Closed
2025-01-09 22:00:00,Mud,Slippery,14.77,10.46,69.77,1.42,Safe,116.86,18.14,40.91,24.44,48.8,None,0,Operational
2025-01-09 23:00:00,Gravel,Wet,0.78,6.47,63.13,0.14,Safe,116.93,9.77,39.3,11.43,11.9,Ongoing,0,Operational
2025-01-10 00:00:00,Asphalt,Wet,13.5,16.84,62.74,0.0,Under Repair,346.33,23.56,38.99,47.91,6.4,Recently Completed,0,Operational
2025-01-10 01:00:00,Asphalt,Wet,2.58,6.96,55.97,0.78,Safe,352.98,1.34,36.71,36.31,33.2,None,0,Operational
2025-01-10 02:00:00,Gravel,Wet,12.96,18.91,87.38,1.93,Closed,394.81,9.61,51.37,31.38,50.0,Recently Completed,0,Operational
2025-01-10 03:00:00,Soil,Wet,4.03,6.39,65.99,1.18,Safe,39.56,6.25,32.13,12.29,44.3,None,0,Operational
2025-01-10 04:00:00,Mud,Wet,9.99,4.59,5.21,0.86,Safe,39.56,24.26,54.57,36.06,35.9,Recently Completed,0,Operational
2025-01-10 05:00:00,Asphalt,Dry,12.07,17.66,52.83,0.78,Under Repair,301.72,4.97,37.35,3.47,34.9,Recently Completed,0,Operational
2025-01-10 06:00:00,Asphalt,Wet,12.54,7.21,14.5,1.49,Safe,357.83,11.91,32.51,22.32,16.1,Ongoing,0,Severely Damaged
2025-01-10 07:00:00,Mud,Dry,0.92,11.78,31.82,0.22,Safe,97.7,23.69,40.33,21.89,46.1,None,0,Closed
2025-01-10 08:00:00,Asphalt,Dry,0.02,13.41,25.61,1.22,Closed,260.52,27.75,48.41,1.65,28.3,None,1,Operational
2025-01-10 09:00:00,Asphalt,Wet,14.41,5.02,22.84,0.79,Closed,108.12,10.56,45.47,32.91,41.0,None,0,Operational
2025-01-10 10:00:00,Asphalt,Dry,1.73,5.0,79.55,0.69,Under Repair,398.41,9.5,44.16,4.32,24.2,None,0,Operational
2025-01-10 11:00:00,Asphalt,Dry,2.18,4.6,18.34,0.93,Under Repair,43.77,4.01,41.18,33.73,51.4,None,0,Operational
2025-01-10 12:00:00,Asphalt,Slippery,7.96,13.46,38.42,0.14,Safe,388.52,6.44,39.81,1.68,51.0,None,0,Closed
2025-01-10 13:00:00,Mud,Dry,5.06,21.97,27.68,1.63,Safe,295.97,13.78,36.63,48.72,12.1,None,0,Operational
2025-01-10 14:00:00,Asphalt,Dry,5.01,16.87,29.96,0.37,Closed,329.48,21.92,56.59,13.3,25.9,None,0,Severely Damaged
2025-01-10 15:00:00,Gravel,Wet,10.14,1.49,17.55,0.25,Safe,189.44,11.01,49.71,43.42,39.6,None,0,Operational
2025-01-10 16:00:00,Soil,Dry,11.96,15.71,5.88,1.33,Under Repair,120.79,11.82,36.69,36.47,51.7,None,0,Severely Damaged
2025-01-10 17:00:00,Soil,Dry,9.7,5.56,70.29,0.86,Safe,196.08,1.28,29.66,35.26,50.6,None,0,Operational
2025-01-10 18:00:00,Soil,Dry,4.25,7.98,42.95,1.17,Safe,81.35,4.16,36.42,23.01,14.2,Ongoing,1,Operational
2025-01-10 19:00:00,Soil,Dry,0.58,2.85,30.75,1.64,Safe,440.08,11.89,35.6,14.7,36.4,None,0,Operational
2025-01-10 20:00:00,Asphalt,Dry,3.46,10.13,70.96,0.28,Safe,32.56,19.78,39.98,49.37,55.5,None,0,Operational
2025-01-10 21:00:00,Soil,Dry,10.9,18.78,68.82,0.06,Safe,266.57,22.95,48.18,1.06,25.3,Ongoing,0,Severely Damaged
2025-01-10 22:00:00,Soil,Wet,5.1,22.76,95.69,1.16,Safe,343.51,22.66,35.45,14.16,44.6,None,0,Operational
2025-01-10 23:00:00,Asphalt,Wet,8.42,7.51,58.39,0.7,Safe,339.98,3.62,29.24,13.63,9.6,None,0,Operational
2025-01-11 00:00:00,Soil,Dry,7.3,4.58,43.21,1.81,Under Repair,463.66,12.22,48.12,28.53,47.3,Recently Completed,0,Operational
2025-01-11 01:00:00,Soil,Wet,4.78,1.74,43.75,1.42,Safe,208.11,17.39,43.93,0.33,59.0,None,0,Closed
2025-01-11 02:00:00,Asphalt,Wet,9.57,4.01,50.24,1.7,Safe,33.87,28.65,35.91,21.71,13.4,None,0,Operational
2025-01-11 03:00:00,Asphalt,Dry,8.93,17.42,84.94,0.88,Safe,302.84,16.07,46.47,22.25,53.6,Recently Completed,0,Operational
2025-01-11 04:00:00,Asphalt,Slippery,14.63,22.72,45.33,1.1,Safe,377.65,23.56,48.34,7.11,35.6,None,0,Closed
2025-01-11 05:00:00,Asphalt,Wet,5.08,16.73,6.04,0.33,Safe,416.3,25.74,49.61,0.91,28.2,Ongoing,0,Operational
2025-01-11 06:00:00,Soil,Dry,4.98,7.27,63.0,0.69,Safe,430.72,16.27,56.84,17.72,41.0,Recently Completed,0,Operational
2025-01-11 07:00:00,Mud,Wet,2.09,17.67,96.39,0.8,Safe,177.62,26.29,30.69,0.64,22.1,None,0,Operational
2025-01-11 08:00:00,Asphalt,Dry,5.33,14.85,57.76,1.19,Safe,241.2,16.28,25.42,13.06,52.1,Ongoing,0,Operational
2025-01-11 09:00:00,Asphalt,Dry,8.51,21.23,9.99,0.87,Under Repair,122.64,26.4,42.55,12.65,48.1,Ongoing,0,Operational
2025-01-11 10:00:00,Asphalt,Wet,9.33,19.56,63.86,0.94,Safe,184.04,3.7,33.4,48.98,21.5,Recently Completed,0,Operational
2025-01-11 11:00:00,Mud,Dry,6.05,8.43,92.15,0.76,Safe,357.06,18.01,28.22,18.34,56.2,None,0,Operational
2025-01-11 12:00:00,Asphalt,Dry,7.98,24.19,70.04,0.12,Safe,22.15,18.3,36.63,48.74,26.1,Ongoing,0,Operational
2025-01-11 13:00:00,Gravel,Wet,7.01,8.12,24.23,0.5,Safe,409.4,14.5,53.37,33.0,42.3,None,0,Severely Damaged
2025-01-11 14:00:00,Asphalt,Dry,8.27,22.85,86.22,1.8,Under Repair,190.26,9.01,38.46,45.26,35.5,None,0,Operational
2025-01-11 15:00:00,Soil,Dry,10.71,23.47,49.8,1.08,Safe,262.9,6.42,37.21,41.48,59.8,Ongoing,0,Operational
2025-01-11 16:00:00,Asphalt,Dry,10.42,22.45,25.48,0.8,Under Repair,350.29,22.7,45.43,46.28,21.7,None,1,Operational
2025-01-11 17:00:00,Asphalt,Dry,4.24,3.36,56.42,0.36,Under Repair,166.9,21.34,33.86,2.89,46.0,None,0,Operational
2025-01-11 18:00:00,Mud,Dry,0.52,22.95,22.08,1.67,Closed,111.08,26.57,29.46,10.88,24.3,None,1,Operational
2025-01-11 19:00:00,Asphalt,Dry,13.73,3.28,41.44,1.73,Safe,320.67,14.19,39.67,3.69,54.7,Ongoing,1,Operational
2025-01-11 20:00:00,Gravel,Dry,6.45,2.84,39.44,1.49,Under Repair,294.94,5.31,49.42,14.14,17.2,None,0,Operational
2025-01-11 21:00:00,Asphalt,Dry,13.53,5.32,43.63,0.05,Safe,310.74,9.89,46.42,32.35,43.8,Recently Completed,0,Operational
2025-01-11 22:00:00,Asphalt,Wet,14.23,24.18,81.15,0.84,Safe,470.96,28.3,25.72,48.04,21.2,Ongoing,0,Operational
2025-01-11 23:00:00,Asphalt,Dry,8.69,11.04,75.81,0.35,Under Repair,47.95,27.57,30.87,20.81,31.8,None,0,Operational
2025-01-12 00:00:00,Gravel,Dry,8.54,17.36,93.64,0.09,Safe,433.3,8.43,50.37,12.42,29.4,None,0,Operational
2025-01-12 01:00:00,Gravel,Wet,3.08,23.93,39.38,0.64,Closed,143.38,21.44,33.83,49.44,44.4,Recently Completed,0,Operational
2025-01-12 02:00:00,Asphalt,Wet,9.84,14.82,87.64,0.06,Safe,77.71,22.98,44.2,13.89,50.9,None,0,Severely Damaged
2025-01-12 03:00:00,Asphalt,Dry,1.4,15.02,54.78,1.09,Under Repair,356.9,21.62,37.97,34.03,16.9,None,0,Severely Damaged
2025-01-12 04:00:00,Gravel,Dry,4.08,9.58,15.37,0.34,Under Repair,444.67,25.41,39.27,7.39,37.0,None,0,Closed
2025-01-12 05:00:00,Asphalt,Wet,6.76,9.88,57.86,0.27,Under Repair,195.98,25.01,55.53,23.11,43.7,None,0,Severely Damaged
2025-01-12 06:00:00,Gravel,Wet,5.41,16.86,37.68,0.04,Closed,189.57,18.56,48.49,6.44,7.2,None,0,Operational
2025-01-12 07:00:00,Mud,Wet,5.44,16.47,48.07,0.99,Safe,153.63,7.34,28.11,26.97,30.4,Recently Completed,0,Operational
2025-01-12 08:00:00,Asphalt,Dry,1.57,23.96,95.72,0.54,Safe,286.1,21.06,29.07,23.03,58.1,Ongoing,0,Operational
2025-01-12 09:00:00,Gravel,Dry,7.33,22.48,91.58,0.24,Safe,228.15,7.56,51.54,17.61,32.0,Ongoing,0,Operational
2025-01-12 10:00:00,Mud,Wet,2.15,14.75,70.42,1.88,Safe,420.32,26.26,39.77,23.59,8.1,Ongoing,0,Operational
2025-01-12 11:00:00,Asphalt,Dry,10.31,21.52,80.64,0.06,Safe,62.86,16.07,57.86,13.81,55.8,None,0,Operational
2025-01-12 12:00:00,Asphalt,Slippery,13.32,17.62,96.14,1.71,Safe,494.31,10.68,36.78,36.71,13.9,None,0,Operational
2025-01-12 13:00:00,Soil,Dry,6.61,0.08,98.22,0.82,Under Repair,48.09,14.31,55.25,32.4,40.2,None,0,Severely Damaged
2025-01-12 14:00:00,Asphalt,Wet,11.74,12.09,34.1,0.85,Safe,107.3,22.61,38.81,49.2,50.0,None,0,Operational
2025-01-12 15:00:00,Mud,Slippery,8.53,1.46,15.46,0.06,Safe,461.06,29.52,32.79,29.09,41.7,None,0,Operational
2025-01-12 16:00:00,Soil,Dry,9.96,13.14,76.59,1.71,Safe,215.1,16.82,28.05,3.83,56.7,Recently Completed,0,Operational
2025-01-12 17:00:00,Gravel,Slippery,7.63,10.82,91.71,0.88,Closed,57.72,13.19,57.11,11.54,59.0,Recently Completed,0,Operational
2025-01-12 18:00:00,Asphalt,Dry,4.97,3.57,11.79,1.74,Safe,149.24,26.05,40.81,41.94,17.4,None,0,Operational
2025-01-12 19:00:00,Gravel,Dry,3.09,20.44,91.4,0.86,Closed,433.52,11.17,33.2,10.17,20.3,None,0,Operational
2025-01-12 20:00:00,Asphalt,Wet,12.98,1.42,5.12,1.28,Closed,134.25,8.37,42.15,36.25,24.3,None,0,Operational
2025-01-12 21:00:00,Asphalt,Dry,12.65,1.47,87.07,0.69,Safe,464.2,16.8,30.01,17.88,41.0,Ongoing,0,Operational
2025-01-12 22:00:00,Asphalt,Wet,9.5,14.8,38.17,0.52,Closed,291.44,15.34,52.53,35.92,39.0,None,0,Operational
2025-01-12 23:00:00,Mud,Slippery,14.16,17.6,41.01,0.09,Safe,197.43,19.67,36.75,44.55,19.1,None,0,Operational
2025-01-13 00:00:00,Asphalt,Wet,13.23,14.95,65.64,1.09,Under Repair,72.96,18.83,35.19,35.79,26.7,None,0,Operational
2025-01-13 01:00:00,Asphalt,Dry,9.59,12.23,74.02,0.22,Safe,110.98,18.79,34.51,42.92,7.6,Recently Completed,0,Closed
2025-01-13 02:00:00,Soil,Dry,0.37,22.87,12.33,1.98,Under Repair,281.94,9.69,26.7,3.17,38.7,None,0,Operational
2025-01-13 03:00:00,Mud,Dry,1.52,1.19,83.45,0.17,Safe,121.02,26.84,40.09,47.77,34.5,None,0,Closed
2025-01-13 04:00:00,Asphalt,Slippery,6.42,5.92,17.58,1.01,Safe,291.17,26.14,26.41,5.91,58.0,None,0,Severely Damaged
2025-01-13 05:00:00,Gravel,Wet,10.76,4.11,85.98,0.19,Safe,234.0,1.35,27.37,32.16,6.7,Recently Completed,0,Operational
2025-01-13 06:00:00,Gravel,Wet,0.09,5.25,43.09,1.02,Safe,391.03,3.72,29.87,26.73,34.0,None,1,Operational
2025-01-13 07:00:00,Soil,Dry,0.41,16.3,13.12,1.7,Safe,189.58,17.78,36.36,7.23,14.3,None,0,Operational
2025-01-13 08:00:00,Soil,Dry,4.97,1.25,36.38,0.04,Safe,165.12,26.47,57.8,9.97,39.9,None,0,Operational
2025-01-13 09:00:00,Asphalt,Wet,14.62,20.81,67.57,0.96,Safe,394.19,29.05,29.94,39.35,8.0,None,0,Operational
2025-01-13 10:00:00,Asphalt,Dry,4.47,12.43,25.13,1.67,Under Repair,319.75,17.02,51.26,23.75,10.0,Recently Completed,1,Operational
2025-01-13 11:00:00,Asphalt,Dry,10.95,9.77,78.21,1.36,Safe,146.32,26.21,47.68,16.66,34.0,Ongoing,0,Operational
2025-01-13 12:00:00,Asphalt,Wet,3.37,18.48,94.92,0.93,Safe,416.71,18.38,57.86,41.93,34.4,None,0,Closed
2025-01-13 13:00:00,Asphalt,Dry,4.68,16.77,38.23,1.73,Safe,457.54,29.96,50.95,22.55,13.8,None,0,Operational
2025-01-13 14:00:00,Gravel,Wet,4.48,6.25,32.92,1.49,Under Repair,134.09,18.21,26.0,0.35,24.4,None,0,Operational
2025-01-13 15:00:00,Asphalt,Wet,14.68,15.4,85.25,0.75,Safe,297.01,19.94,53.57,1.96,51.6,Ongoing,0,Severely Damaged
2025-01-13 16:00:00,Asphalt,Dry,6.43,2.76,5.43,0.54,Closed,219.93,4.31,30.17,4.96,6.9,None,0,Severely Damaged
2025-01-13 17:00:00,Asphalt,Slippery,1.43,2.74,19.04,0.7,Safe,29.92,12.72,31.79,26.51,5.7,None,0,Operational
2025-01-13 18:00:00,Asphalt,Dry,10.89,3.14,43.25,0.03,Closed,204.48,5.19,59.59,22.92,28.8,None,1,Operational
2025-01-13 19:00:00,Asphalt,Dry,9.83,0.43,47.89,0.38,Safe,302.63,18.77,56.24,49.89,48.1,Recently Completed,0,Closed
2025-01-13 20:00:00,Asphalt,Dry,7.01,7.25,53.11,1.64,Safe,144.62,2.62,39.89,35.31,37.6,Recently Completed,0,Operational
2025-01-13 21:00:00,Asphalt,Wet,0.92,4.34,62.0,0.66,Under Repair,230.88,0.18,52.2,41.82,25.0,None,0,Closed
2025-01-13 22:00:00,Gravel,Dry,14.3,7.35,79.97,1.92,Closed,247.64,29.74,29.46,27.62,30.8,None,1,Severely Damaged
2025-01-13 23:00:00,Gravel,Wet,5.66,10.17,64.71,0.95,Closed,277.18,12.68,53.27,37.99,51.6,None,0,Severely Damaged
2025-01-14 00:00:00,Asphalt,Dry,7.08,22.99,28.72,1.6,Under Repair,251.17,25.2,38.86,10.23,47.1,Recently Completed,0,Operational
2025-01-14 01:00:00,Asphalt,Dry,12.54,20.35,31.66,1.01,Closed,282.46,13.23,29.0,4.47,38.1,None,0,Operational
2025-01-14 02:00:00,Asphalt,Slippery,9.98,14.73,97.65,0.16,Safe,315.3,22.72,36.92,36.79,40.4,None,0,Operational
2025-01-14 03:00:00,Asphalt,Wet,14.98,13.67,27.64,1.94,Safe,377.23,12.82,45.01,32.05,5.2,Ongoing,0,Severely Damaged
2025-01-14 04:00:00,Asphalt,Dry,2.16,0.44,36.47,1.32,Safe,302.91,25.79,56.08,28.31,50.3,None,0,Closed
2025-01-14 05:00:00,Asphalt,Slippery,5.13,11.01,29.1,1.04,Under Repair,444.02,11.4,46.9,6.75,40.3,None,0,Operational
2025-01-14 06:00:00,Gravel,Dry,2.3,22.36,53.76,0.24,Under Repair,242.18,19.01,42.81,3.44,35.1,None,0,Operational
2025-01-14 07:00:00,Gravel,Dry,10.05,5.44,11.95,0.64,Safe,109.72,22.42,26.64,3.47,49.1,None,0,Operational
2025-01-14 08:00:00,Soil,Wet,6.86,20.59,79.05,0.63,Under Repair,304.56,3.98,51.75,9.71,53.8,Ongoing,1,Operational
2025-01-14 09:00:00,Soil,Dry,14.64,12.35,31.49,0.83,Safe,106.82,13.25,46.82,12.26,56.6,None,1,Operational
2025-01-14 10:00:00,Gravel,Dry,11.68,10.64,8.07,1.35,Under Repair,89.46,8.47,56.79,32.49,53.7,None,0,Closed
2025-01-14 11:00:00,Asphalt,Wet,4.77,15.22,11.75,0.86,Under Repair,74.01,24.62,28.4,43.33,53.6,Ongoing,0,Operational
2025-01-14 12:00:00,Soil,Slippery,1.09,0.66,52.51,0.08,Closed,317.0,12.8,30.56,9.01,49.8,None,0,Operational
2025-01-14 13:00:00,Soil,Dry,5.02,1.08,53.65,1.14,Safe,385.61,6.95,28.11,19.84,22.3,Recently Completed,0,Operational
2025-01-14 14:00:00,Asphalt,Wet,10.01,12.6,25.29,1.3,Safe,379.51,0.46,38.17,0.34,52.7,Ongoing,0,Operational
2025-01-14 15:00:00,Asphalt,Dry,3.94,11.5,11.03,1.09,Safe,471.68,1.14,29.05,32.16,23.7,Recently Completed,1,Operational
2025-01-14 16:00:00,Asphalt,Dry,14.7,0.13,97.24,0.76,Safe,12.56,5.76,45.08,5.87,47.9,None,0,Operational
2025-01-14 17:00:00,Asphalt,Dry,0.22,0.24,33.26,0.27,Safe,193.63,27.25,39.72,29.1,53.9,None,0,Operational
2025-01-14 18:00:00,Gravel,Wet,4.03,3.16,29.24,1.12,Safe,245.22,25.96,47.83,42.56,17.2,None,0,Severely Damaged
2025-01-14 19:00:00,Asphalt,Wet,10.86,15.86,34.25,0.96,Under Repair,39.68,7.18,58.37,15.1,43.8,Ongoing,0,Operational
2025-01-14 20:00:00,Asphalt,Dry,8.85,14.91,47.86,1.32,Safe,16.86,6.52,44.21,32.15,24.0,Ongoing,0,Operational
2025-01-14 21:00:00,Soil,Wet,14.29,10.14,56.52,0.55,Safe,431.25,16.98,51.33,19.39,9.0,None,0,Operational
2025-01-14 22:00:00,Gravel,Wet,2.91,2.97,94.86,1.63,Under Repair,11.18,7.97,49.71,5.05,58.7,Ongoing,0,Operational
2025-01-14 23:00:00,Gravel,Wet,1.22,15.58,25.05,0.37,Safe,234.71,12.38,55.13,15.05,30.8,Ongoing,1,Operational
2025-01-15 00:00:00,Soil,Dry,4.58,5.39,6.75,0.87,Closed,116.44,4.28,52.86,42.22,23.1,Ongoing,0,Operational
2025-01-15 01:00:00,Gravel,Dry,2.79,16.64,14.13,1.6,Under Repair,417.72,22.94,38.63,3.13,51.6,None,0,Operational
2025-01-15 02:00:00,Soil,Wet,14.74,13.16,13.47,0.08,Safe,314.99,14.02,28.26,48.42,45.1,None,0,Operational
2025-01-15 03:00:00,Soil,Dry,2.22,1.53,45.59,0.35,Under Repair,198.16,15.34,40.46,38.7,11.2,Ongoing,0,Operational
2025-01-15 04:00:00,Gravel,Wet,6.46,12.61,36.44,0.73,Safe,171.33,2.54,38.48,47.15,54.1,None,0,Operational
2025-01-15 05:00:00,Asphalt,Wet,9.69,14.16,23.29,0.15,Under Repair,239.05,11.51,35.79,34.53,15.2,None,0,Operational
2025-01-15 06:00:00,Soil,Dry,9.7,7.81,83.92,1.42,Closed,349.14,21.12,50.39,10.44,45.1,None,0,Operational
2025-01-15 07:00:00,Asphalt,Wet,1.2,3.76,33.59,0.69,Safe,55.15,3.24,49.61,36.22,32.1,Ongoing,0,Severely Damaged
2025-01-15 08:00:00,Asphalt,Dry,4.48,5.01,32.23,0.4,Safe,71.95,22.94,42.02,39.62,35.4,None,0,Operational
2025-01-15 09:00:00,Asphalt,Dry,9.95,21.67,66.82,0.68,Safe,411.28,10.97,41.34,5.31,21.1,None,0,Operational
2025-01-15 10:00:00,Gravel,Wet,14.42,15.76,84.59,0.7,Closed,189.85,16.27,25.9,20.52,51.4,None,0,Operational
2025-01-15 11:00:00,Asphalt,Wet,11.81,8.26,88.98,1.0,Closed,359.29,15.8,31.47,3.42,22.6,None,0,Severely Damaged
2025-01-15 12:00:00,Gravel,Wet,1.71,10.35,7.83,1.01,Safe,340.39,22.46,50.83,35.87,13.1,None,0,Severely Damaged
2025-01-15 13:00:00,Asphalt,Dry,3.68,9.82,10.55,0.24,Under Repair,138.74,25.31,55.0,48.43,45.0,None,0,Operational
2025-01-15 14:00:00,Asphalt,Dry,5.58,21.23,73.47,0.9,Safe,404.9,4.58,44.0,12.1,52.5,Recently Completed,0,Operational
2025-01-15 15:00:00,Asphalt,Dry,14.8,2.86,22.26,1.1,Safe,479.81,9.3,56.73,26.51,24.8,Ongoing,1,Closed
2025-01-15 16:00:00,Asphalt,Wet,3.73,1.03,29.74,1.86,Under Repair,88.15,20.57,50.32,45.19,21.0,None,0,Operational
2025-01-15 17:00:00,Mud,Wet,12.89,1.69,82.02,0.06,Safe,89.56,14.96,44.86,2.37,33.7,Ongoing,0,Operational
2025-01-15 18:00:00,Asphalt,Dry,0.39,14.16,45.29,1.08,Safe,316.97,10.0,30.25,11.44,18.5,None,0,Operational
2025-01-15 19:00:00,Asphalt,Dry,5.71,3.03,48.41,1.71,Closed,378.84,8.51,52.36,40.75,17.2,None,0,Severely Damaged
2025-01-15 20:00:00,Gravel,Dry,9.85,21.48,82.47,0.39,Safe,262.19,24.17,47.35,10.76,11.1,None,0,Severely Damaged
2025-01-15 21:00:00,Asphalt,Dry,3.59,20.65,72.59,1.31,Safe,482.35,0.24,42.13,14.73,44.0,Ongoing,0,Operational
2025-01-15 22:00:00,Gravel,Wet,10.31,23.64,37.93,1.66,Safe,255.53,22.47,56.04,25.94,30.0,None,0,Operational
2025-01-15 23:00:00,Soil,Dry,10.8,3.77,43.44,1.38,Under Repair,334.61,8.54,28.45,45.43,31.6,Recently Completed,0,Operational
2025-01-16 00:00:00,Asphalt,Dry,1.89,22.11,36.78,0.93,Under Repair,257.2,15.83,25.34,12.06,5.8,None,0,Severely Damaged
2025-01-16 01:00:00,Asphalt,Dry,7.68,6.71,84.97,0.24,Safe,345.82,25.41,34.98,38.66,42.2,Ongoing,0,Operational
2025-01-16 02:00:00,Asphalt,Slippery,1.51,24.02,8.41,0.11,Safe,426.78,27.05,30.1,30.17,11.4,None,0,Operational
2025-01-16 03:00:00,Gravel,Dry,12.69,0.69,88.76,1.57,Safe,366.61,1.74,39.43,46.68,21.2,None,0,Operational
2025-01-16 04:00:00,Gravel,Wet,2.67,19.37,67.44,0.37,Under Repair,440.22,18.43,47.5,47.84,43.7,None,0,Operational
2025-01-16 05:00:00,Soil,Dry,0.65,17.21,71.58,1.56,Under Repair,90.27,18.36,38.17,30.08,26.1,Ongoing,0,Severely Damaged
2025-01-16 06:00:00,Soil,Wet,7.77,15.74,97.17,0.91,Safe,419.16,15.61,47.81,9.42,37.1,None,0,Severely Damaged
2025-01-16 07:00:00,Soil,Wet,3.54,7.66,20.41,0.42,Safe,309.32,23.05,56.19,0.87,39.0,None,0,Operational
2025-01-16 08:00:00,Soil,Dry,2.16,0.54,67.44,0.47,Safe,59.47,17.01,53.59,37.09,31.9,Ongoing,0,Operational
2025-01-16 09:00:00,Soil,Dry,0.78,9.47,94.66,0.22,Safe,425.09,19.04,49.0,13.15,37.8,None,0,Operational
2025-01-16 10:00:00,Asphalt,Wet,4.9,2.29,16.38,0.52,Under Repair,143.69,20.07,40.33,8.29,59.9,None,0,Operational
2025-01-16 11:00:00,Asphalt,Dry,10.85,18.65,87.22,0.74,Under Repair,475.25,3.96,46.87,21.88,51.8,Ongoing,0,Closed
2025-01-16 12:00:00,Soil,Dry,0.78,15.45,13.87,1.66,Safe,396.04,15.71,51.48,23.93,15.2,Ongoing,0,Operational
2025-01-16 13:00:00,Asphalt,Dry,10.9,14.98,39.53,0.39,Safe,79.11,8.4,57.5,2.72,7.5,None,0,Operational
2025-01-16 14:00:00,Gravel,Dry,1.28,16.86,50.28,0.01,Safe,202.51,0.72,35.89,46.68,17.2,Ongoing,0,Operational
2025-01-16 15:00:00,Gravel,Dry,5.44,1.05,26.73,1.4,Safe,435.28,22.12,31.19,15.62,46.7,None,0,Operational
