Timestamp,Machine_ID,Machine_Type,Engine_Temperature_C,Oil_Pressure_Bar,Fuel_Level_Percent,Engine_RPM,Vibration_Level_g,Hydraulic_Pressure_Bar,Working_Hours,Maintenance_Status,Fault_Code,Operational_Mode,Ambient_Temperature_C,Operator_ID,Gear_Position,Fuel_Consumption_L_h,Torque_Nm,Engine_Load_Percent,Machine_Failure
2025-01-07 10:00:00,MCH_656,Loader,118.81,4.36,12.0,2609,3.17,226.09,10646.4,Overdue,2,Load,33.5,OP_43,1,32.14,275.86,54.0,0
2025-01-07 11:00:00,MCH_619,Drill,110.75,1.04,13.2,1421,3.44,96.07,4536.0,Normal,4,Dumping,36.1,OP_14,1,56.03,1399.61,40.3,0
2025-01-07 12:00:00,MCH_487,Dump Truck,113.15,3.96,84.7,2754,3.74,95.51,11349.1,Need Service,7,Load,33.9,OP_21,3,58.59,1315.75,86.7,0
2025-01-07 13:00:00,MCH_649,Excavator,77.66,5.65,27.6,1305,0.13,245.52,2822.7,Need Service,5,Idle,33.2,OP_41,5,15.51,592.16,86.1,0
2025-01-07 14:00:00,MCH_902,Dump Truck,90.39,5.03,79.2,2099,3.74,276.65,9988.7,Normal,7,Load,34.1,OP_12,3,46.21,265.27,98.6,1
2025-01-07 15:00:00,MCH_717,Dump Truck,71.75,5.87,23.4,1818,2.26,250.24,11944.5,Normal,9,Load,32.1,OP_42,N,12.47,154.87,31.2,0
2025-01-07 16:00:00,MCH_243,Excavator,112.73,4.41,6.3,2495,0.56,208.53,10739.3,Need Service,1,Idle,33.0,OP_49,2,47.13,759.42,88.9,1
2025-01-07 17:00:00,MCH_607,Loader,109.98,2.76,68.7,2624,3.47,238.86,5215.5,Normal,3,Dumping,37.2,OP_23,N,35.91,405.36,16.5,0
2025-01-07 18:00:00,MCH_625,Loader,92.77,2.71,74.5,2366,4.15,230.43,9543.1,Normal,3,Dumping,42.9,OP_48,N,34.68,717.73,45.2,0
2025-01-07 19:00:00,MCH_620,Excavator,106.74,3.15,36.3,1062,3.45,117.49,1783.2,Need Service,0,Travel,26.3,OP_26,3,51.6,103.64,18.1,0
2025-01-07 20:00:00,MCH_651,Bulldozer,91.62,4.32,72.4,1742,2.78,227.6,7162.5,Need Service,2,Idle,35.7,OP_26,2,11.16,1053.46,86.0,0
2025-01-07 21:00:00,MCH_292,Drill,81.97,4.74,71.6,2621,0.12,225.27,350.0,Normal,8,Dumping,30.7,OP_21,4,35.55,1186.72,28.4,0
2025-01-07 22:00:00,MCH_495,Bulldozer,67.86,4.28,89.6,1642,0.17,86.39,8060.9,Normal,7,Dumping,31.9,OP_19,N,19.3,477.83,64.3,0
2025-01-07 23:00:00,MCH_109,Loader,108.76,2.39,41.6,1656,2.85,290.21,8350.2,Overdue,5,Load,44.9,OP_36,N,48.81,1476.77,57.0,0
2025-01-08 00:00:00,MCH_674,Excavator,106.99,1.29,10.6,2444,4.12,127.55,4996.6,Need Service,1,Load,41.7,OP_7,3,30.68,269.69,20.7,0
2025-01-08 01:00:00,MCH_421,Excavator,63.25,2.36,78.5,2926,3.38,80.6,11738.6,Normal,1,Travel,44.6,OP_35,2,23.7,228.53,66.5,0
2025-01-08 02:00:00,MCH_203,Dump Truck,68.11,1.85,17.5,2303,2.11,85.42,5434.9,Normal,0,Travel,44.7,OP_30,1,19.56,617.19,98.9,0
2025-01-08 03:00:00,MCH_913,Excavator,89.49,2.41,30.2,873,1.33,249.1,5231.7,Normal,7,Idle,36.9,OP_47,N,19.37,238.63,28.8,0
2025-01-08 04:00:00,MCH_294,Excavator,89.18,2.81,96.7,1809,2.04,275.19,10208.1,Normal,0,Idle,25.1,OP_38,N,42.99,941.45,25.1,0
2025-01-08 05:00:00,MCH_952,Excavator,79.9,1.59,5.9,2281,3.82,186.61,5858.5,Normal,5,Idle,28.0,OP_24,1,25.16,268.79,64.0,0
2025-01-08 06:00:00,MCH_702,Excavator,64.06,5.43,12.4,1694,1.19,290.16,971.9,Normal,2,Load,39.7,OP_16,N,47.79,699.37,81.0,0
2025-01-08 07:00:00,MCH_688,Excavator,74.54,4.26,18.8,2356,0.2,153.56,2354.9,Normal,0,Travel,30.0,OP_32,N,47.06,572.54,25.3,0
2025-01-08 08:00:00,MCH_475,Dump Truck,96.78,5.4,43.0,1538,4.03,250.71,3121.1,Normal,5,Idle,44.7,OP_32,2,32.91,968.74,47.2,0
2025-01-08 09:00:00,MCH_558,Dump Truck,61.38,5.34,80.2,1013,2.82,84.99,3730.9,Normal,1,Travel,38.2,OP_35,1,24.26,226.91,73.6,0
2025-01-08 10:00:00,MCH_991,Drill,117.35,1.35,58.3,1789,4.54,183.22,3304.7,Normal,5,Load,35.2,OP_30,1,12.36,616.78,65.2,0
2025-01-08 11:00:00,MCH_685,Excavator,112.28,1.85,43.5,2042,1.69,230.01,1689.9,Overdue,8,Load,44.1,OP_28,1,49.71,620.16,80.4,0
2025-01-08 12:00:00,MCH_754,Dump Truck,95.79,4.79,81.0,1387,1.8,279.86,6527.9,Normal,0,Idle,38.8,OP_2,1,6.49,1159.07,18.8,0
2025-01-08 13:00:00,MCH_945,Bulldozer,112.37,2.37,37.5,1019,0.45,272.78,9609.5,Normal,9,Dumping,35.8,OP_22,3,43.04,727.78,84.6,0
2025-01-08 14:00:00,MCH_386,Bulldozer,110.14,5.18,29.4,1115,1.14,207.17,9123.2,Normal,8,Idle,40.5,OP_25,1,35.15,601.13,30.7,0
2025-01-08 15:00:00,MCH_345,Loader,63.17,2.73,68.4,1453,3.73,134.68,11931.5,Normal,1,Travel,25.0,OP_37,1,10.05,1242.91,96.8,0
2025-01-08 16:00:00,MCH_298,Dump Truck,66.29,3.84,39.3,1757,3.23,293.4,7909.5,Need Service,5,Load,42.2,OP_20,5,26.43,926.05,17.5,0
2025-01-08 17:00:00,MCH_724,Excavator,92.48,2.19,28.7,1745,2.31,160.19,8077.4,Normal,4,Load,44.9,OP_33,N,6.75,771.89,53.4,0
2025-01-08 18:00:00,MCH_899,Excavator,60.4,1.2,22.9,1379,0.12,214.68,6005.8,Normal,8,Idle,41.8,OP_29,N,39.3,269.98,66.4,0
2025-01-08 19:00:00,MCH_676,Excavator,62.21,1.52,99.5,1338,1.06,242.59,6747.3,Normal,3,Idle,38.4,OP_18,N,11.56,774.3,58.2,0
2025-01-08 20:00:00,MCH_253,Bulldozer,78.32,3.77,68.2,1491,4.38,285.79,10384.9,Normal,9,Load,36.6,OP_32,5,35.64,366.7,83.3,0
2025-01-08 21:00:00,MCH_488,Dump Truck,61.44,4.01,35.4,1858,1.24,82.19,5729.3,Normal,6,Travel,45.0,OP_29,2,54.71,814.2,93.9,0
2025-01-08 22:00:00,MCH_725,Excavator,108.1,5.38,82.7,2112,3.32,126.54,11234.0,Need Service,1,Travel,43.7,OP_48,3,16.51,415.13,21.7,0
2025-01-08 23:00:00,MCH_510,Bulldozer,77.68,4.65,55.5,2780,3.17,236.21,7472.9,Normal,9,Idle,44.2,OP_25,4,9.74,431.66,45.3,0
2025-01-09 00:00:00,MCH_870,Bulldozer,84.95,4.96,12.2,1961,3.59,281.56,6472.0,Normal,7,Load,27.1,OP_18,1,56.65,953.43,56.6,0
2025-01-09 01:00:00,MCH_540,Bulldozer,81.9,3.88,35.3,1870,4.01,177.14,6202.7,Normal,4,Idle,38.4,OP_16,2,51.85,1410.92,95.8,0
2025-01-09 02:00:00,MCH_748,Bulldozer,66.16,5.44,93.3,2063,1.06,219.33,1614.1,Normal,9,Idle,36.0,OP_33,N,31.82,785.57,90.3,0
2025-01-09 03:00:00,MCH_104,Excavator,118.25,5.38,49.9,2173,3.81,284.03,10903.4,Normal,6,Travel,26.7,OP_19,N,55.98,1459.23,34.2,0
2025-01-09 04:00:00,MCH_591,Dump Truck,96.43,3.92,62.5,1965,1.07,275.01,7044.3,Overdue,1,Load,43.0,OP_30,3,11.74,740.23,18.5,0
2025-01-09 05:00:00,MCH_650,Excavator,76.31,3.61,93.4,1703,2.73,98.15,11631.5,Normal,9,Travel,36.6,OP_5,5,35.07,1144.81,89.8,0
2025-01-09 06:00:00,MCH_782,Excavator,84.26,3.35,87.9,1074,1.17,225.73,6128.1,Need Service,2,Travel,33.3,OP_14,1,44.6,1086.69,23.3,0
2025-01-09 07:00:00,MCH_409,Loader,93.54,2.53,57.9,2849,1.3,141.77,766.9,Normal,3,Idle,41.4,OP_4,1,57.65,139.93,74.1,0
2025-01-09 08:00:00,MCH_113,Drill,81.3,1.66,88.8,1168,3.86,113.35,2461.6,Normal,3,Load,27.7,OP_45,1,51.97,664.44,67.6,0
2025-01-09 09:00:00,MCH_223,Loader,91.15,1.76,77.9,1388,4.28,235.5,3644.4,Normal,0,Travel,38.2,OP_20,1,49.0,658.26,91.1,0
2025-01-09 10:00:00,MCH_578,Bulldozer,105.76,5.15,98.2,1463,2.86,224.7,8128.9,Normal,2,Load,34.4,OP_30,2,19.05,893.14,68.6,0
2025-01-09 11:00:00,MCH_560,Drill,87.19,2.88,80.8,2448,2.27,244.84,8697.6,Normal,7,Idle,44.4,OP_42,3,54.89,287.56,93.6,0
2025-01-09 12:00:00,MCH_408,Excavator,88.01,3.95,80.6,1699,2.45,242.01,2850.2,Normal,5,Idle,43.0,OP_37,3,30.62,222.73,59.4,0
2025-01-09 13:00:00,MCH_224,Bulldozer,94.79,1.83,18.6,2054,3.79,217.77,4872.0,Normal,5,Load,26.4,OP_7,N,11.72,195.77,52.1,0
2025-01-09 14:00:00,MCH_279,Loader,68.76,5.93,97.1,1381,3.09,194.82,1971.0,Normal,1,Dumping,38.8,OP_9,N,43.27,1213.26,61.2,0
2025-01-09 15:00:00,MCH_663,Dump Truck,71.7,2.47,15.9,2989,2.19,181.49,8933.5,Need Service,3,Idle,30.6,OP_40,5,27.65,1373.42,38.0,0
2025-01-09 16:00:00,MCH_788,Loader,116.51,4.02,44.4,2358,1.4,180.79,915.6,Normal,0,Travel,34.4,OP_9,N,31.23,475.85,91.5,0
2025-01-09 17:00:00,MCH_315,Drill,62.08,3.43,33.1,979,3.34,153.35,8408.2,Overdue,6,Load,35.8,OP_13,2,37.81,1126.28,28.6,0
2025-01-09 18:00:00,MCH_963,Bulldozer,78.88,4.25,35.9,2303,4.28,81.8,7436.0,Normal,2,Load,37.8,OP_37,4,11.35,433.27,23.3,0
2025-01-09 19:00:00,MCH_813,Excavator,71.73,3.16,56.0,894,4.38,191.88,9775.5,Overdue,9,Dumping,25.5,OP_1,1,56.84,1166.23,40.1,0
2025-01-09 20:00:00,MCH_124,Drill,114.68,2.96,8.2,923,3.61,259.2,2463.0,Normal,7,Load,34.9,OP_27,N,22.6,197.24,73.7,0
2025-01-09 21:00:00,MCH_992,Excavator,71.5,3.39,41.2,1357,0.66,196.81,594.5,Overdue,6,Idle,29.1,OP_15,N,9.79,1124.24,80.0,0
2025-01-09 22:00:00,MCH_250,Excavator,62.95,3.66,60.3,2765,1.48,242.74,4895.7,Normal,2,Idle,28.7,OP_33,1,17.25,776.4,64.9,0
2025-01-09 23:00:00,MCH_455,Excavator,105.98,5.35,17.2,1274,0.85,228.24,5465.8,Need Service,0,Travel,43.1,OP_1,4,5.56,659.32,81.4,0
2025-01-10 00:00:00,MCH_991,Excavator,99.59,2.73,13.7,2301,4.44,92.15,3217.0,Normal,3,Idle,28.5,OP_47,N,43.23,902.32,35.6,0
2025-01-10 01:00:00,MCH_987,Dump Truck,99.01,2.88,85.7,2180,0.89,91.33,10231.2,Normal,0,Load,41.8,OP_39,N,7.92,1288.22,85.1,0
2025-01-10 02:00:00,MCH_675,Bulldozer,71.96,2.77,9.5,1180,3.83,270.06,11637.0,Normal,2,Load,26.5,OP_24,2,25.73,172.02,68.5,0
2025-01-10 03:00:00,MCH_677,Excavator,98.37,2.9,86.2,1088,4.71,245.01,11598.2,Normal,6,Idle,28.0,OP_25,N,47.53,771.18,72.5,0
2025-01-10 04:00:00,MCH_529,Dump Truck,114.67,5.54,27.7,2281,3.29,269.15,3736.4,Normal,1,Idle,28.7,OP_8,N,18.27,158.13,29.5,0
2025-01-10 05:00:00,MCH_950,Bulldozer,113.41,1.45,18.0,1379,1.82,283.1,5089.0,Normal,3,Idle,31.0,OP_14,2,19.41,1270.38,49.4,0
2025-01-10 06:00:00,MCH_671,Dump Truck,79.76,4.78,52.7,2108,2.52,172.93,6355.1,Need Service,3,Dumping,42.6,OP_7,2,12.6,1363.52,36.6,0
2025-01-10 07:00:00,MCH_825,Dump Truck,104.39,5.46,90.5,2616,2.1,201.06,11235.6,Need Service,8,Idle,39.6,OP_29,1,25.43,1359.06,33.6,0
2025-01-10 08:00:00,MCH_197,Dump Truck,73.22,2.78,69.8,2305,1.07,270.94,10026.6,Normal,9,Travel,36.8,OP_41,1,18.3,1311.71,29.8,0
2025-01-10 09:00:00,MCH_998,Dump Truck,114.23,2.74,30.9,1604,4.55,284.04,10281.7,Normal,1,Travel,36.2,OP_23,N,56.9,1293.72,36.4,0
2025-01-10 10:00:00,MCH_973,Dump Truck,85.75,2.27,12.7,2612,3.43,193.66,6257.6,Normal,5,Load,31.8,OP_24,N,36.99,739.76,15.5,0
2025-01-10 11:00:00,MCH_142,Dump Truck,95.52,5.35,74.9,1126,0.41,122.69,3527.0,Normal,3,Idle,31.7,OP_2,2,45.17,953.33,57.2,0
2025-01-10 12:00:00,MCH_107,Dump Truck,81.11,4.78,88.3,1778,1.02,159.38,6399.4,Normal,7,Dumping,27.2,OP_15,1,8.73,642.07,41.3,0
2025-01-10 13:00:00,MCH_249,Dump Truck,72.01,4.78,27.9,2102,3.64,148.87,809.3,Normal,9,Travel,29.8,OP_6,N,23.0,378.81,97.1,0
2025-01-10 14:00:00,MCH_857,Dump Truck,93.73,3.4,19.2,1009,0.19,138.2,3015.2,Need Service,4,Dumping,37.9,OP_46,1,31.01,277.9,65.8,1
2025-01-10 15:00:00,MCH_929,Excavator,96.15,3.84,49.3,2401,2.17,280.63,11871.9,Need Service,8,Travel,38.2,OP_31,4,28.62,1265.31,74.9,0
2025-01-10 16:00:00,MCH_319,Excavator,89.03,4.66,12.1,2112,2.78,271.42,1575.1,Need Service,0,Travel,33.5,OP_16,1,7.82,272.53,19.3,0
2025-01-10 17:00:00,MCH_396,Dump Truck,71.93,5.02,26.4,1478,3.14,279.73,4678.3,Normal,0,Load,37.5,OP_7,1,9.43,509.5,43.9,0
2025-01-10 18:00:00,MCH_172,Bulldozer,85.5,1.73,27.4,1449,0.56,83.17,2024.0,Normal,3,Load,43.8,OP_11,2,42.13,570.61,22.1,0
2025-01-10 19:00:00,MCH_105,Dump Truck,94.41,2.18,53.2,2840,3.31,149.39,5522.2,Normal,2,Idle,43.8,OP_11,2,36.56,912.97,98.6,0
2025-01-10 20:00:00,MCH_631,Drill,66.16,3.07,39.8,1248,0.26,229.82,11023.3,Normal,6,Load,39.4,OP_4,1,35.85,1155.86,56.5,0
2025-01-10 21:00:00,MCH_539,Dump Truck,116.36,5.12,90.7,1574,2.19,160.4,6693.4,Need Service,0,Idle,41.1,OP_23,1,13.55,621.3,44.3,0
2025-01-10 22:00:00,MCH_980,Excavator,70.72,5.59,81.6,2302,3.71,153.23,3792.9,Need Service,9,Idle,36.9,OP_30,3,14.67,603.72,66.4,0
2025-01-10 23:00:00,MCH_333,Loader,69.0,3.05,29.2,966,0.81,189.1,10251.4,Normal,6,Load,30.6,OP_3,4,28.18,497.85,64.6,0
2025-01-11 00:00:00,MCH_377,Dump Truck,100.99,5.92,98.5,2584,0.46,284.74,2642.8,Normal,0,Travel,31.1,OP_47,N,22.32,707.92,38.5,0
2025-01-11 01:00:00,MCH_742,Dump Truck,72.42,5.91,34.6,992,0.66,88.12,8119.2,Normal,2,Travel,38.4,OP_28,1,33.69,1407.83,58.6,0
2025-01-11 02:00:00,MCH_604,Excavator,71.73,1.51,88.9,2692,0.56,254.35,9026.5,Need Service,3,Idle,42.6,OP_1,1,11.12,442.02,86.3,0
2025-01-11 03:00:00,MCH_180,Dump Truck,88.01,2.42,99.9,2993,2.32,156.62,9579.7,Normal,7,Load,28.7,OP_11,2,10.1,317.64,17.3,0
2025-01-11 04:00:00,MCH_924,Excavator,88.61,3.59,46.7,2466,3.25,256.89,8584.0,Overdue,9,Travel,39.5,OP_36,5,18.36,466.94,83.8,0
2025-01-11 05:00:00,MCH_233,Excavator,101.4,2.88,51.6,1131,0.62,215.81,7346.3,Normal,2,Load,38.7,OP_14,N,53.06,170.97,63.4,0
2025-01-11 06:00:00,MCH_299,Bulldozer,113.65,4.86,70.4,1103,1.34,279.99,2305.6,Normal,2,Load,32.8,OP_28,1,24.31,769.41,55.1,0
2025-01-11 07:00:00,MCH_345,Dump Truck,107.69,4.95,51.3,928,0.55,196.53,697.1,Normal,5,Travel,26.5,OP_2,N,11.92,437.37,22.5,0
2025-01-11 08:00:00,MCH_186,Dump Truck,104.81,3.4,65.5,2106,3.77,125.26,131.3,Need Service,4,Dumping,27.8,OP_42,2,54.87,1396.8,34.6,0
2025-01-11 09:00:00,MCH_900,Dump Truck,82.01,3.26,67.2,1287,3.47,95.02,9632.1,Normal,6,Travel,25.3,OP_38,N,59.02,289.94,58.5,0
2025-01-11 10:00:00,MCH_820,Dump Truck,90.21,2.1,6.3,1423,0.86,268.61,5529.9,Normal,6,Travel,29.0,OP_29,1,43.6,643.39,54.3,0
2025-01-11 11:00:00,MCH_835,Dump Truck,84.82,1.29,54.4,1921,4.49,96.94,10848.1,Need Service,3,Idle,25.6,OP_13,1,21.46,658.2,96.7,0
2025-01-11 12:00:00,MCH_237,Bulldozer,64.55,5.03,31.8,1220,0.11,207.52,7665.7,Normal,1,Load,27.3,OP_26,N,47.85,140.97,86.0,0
2025-01-11 13:00:00,MCH_266,Excavator,119.8,3.04,31.1,910,3.01,271.89,2953.7,Normal,1,Travel,40.3,OP_1,4,45.59,811.44,24.8,1
2025-01-11 14:00:00,MCH_417,Bulldozer,76.55,4.29,14.5,2862,0.63,293.85,4909.7,Normal,5,Travel,35.2,OP_40,N,22.46,1199.38,61.7,0
2025-01-11 15:00:00,MCH_712,Excavator,110.04,4.12,83.4,2416,0.85,245.52,410.5,Need Service,0,Idle,31.7,OP_26,1,15.81,328.27,41.4,0
2025-01-11 16:00:00,MCH_685,Loader,77.5,4.24,62.8,2970,3.92,135.65,7350.2,Normal,2,Load,35.2,OP_27,3,54.91,901.65,60.2,0
2025-01-11 17:00:00,MCH_769,Loader,100.79,4.33,98.0,1930,0.27,206.92,8434.5,Normal,2,Load,25.8,OP_36,2,53.81,1149.31,94.4,0
2025-01-11 18:00:00,MCH_701,Drill,81.22,1.13,33.8,2467,1.05,294.29,6596.1,Normal,8,Dumping,35.3,OP_46,2,5.25,750.84,82.8,0
2025-01-11 19:00:00,MCH_262,Dump Truck,69.76,4.81,24.4,1746,4.67,116.11,8191.1,Normal,0,Travel,31.7,OP_46,3,15.19,897.77,87.8,0
2025-01-11 20:00:00,MCH_775,Dump Truck,78.07,4.98,39.8,2539,4.74,91.33,9962.3,Overdue,5,Idle,35.2,OP_10,4,21.76,1224.56,84.2,0
2025-01-11 21:00:00,MCH_335,Loader,90.01,2.48,93.9,1633,3.24,290.69,10344.8,Normal,2,Travel,28.2,OP_48,1,27.06,667.71,23.3,0
2025-01-11 22:00:00,MCH_175,Excavator,101.18,1.12,59.4,2757,3.9,94.72,11656.8,Normal,0,Idle,41.0,OP_30,2,39.23,914.87,52.3,0
2025-01-11 23:00:00,MCH_226,Dump Truck,84.33,2.4,75.5,1061,3.87,145.93,7712.4,Normal,2,Idle,32.7,OP_7,2,6.14,1293.49,91.3,0
2025-01-12 00:00:00,MCH_246,Bulldozer,112.83,5.97,77.2,2300,1.67,166.97,915.0,Normal,5,Load,35.0,OP_22,1,59.93,135.02,34.4,0
2025-01-12 01:00:00,MCH_299,Bulldozer,63.37,4.09,6.2,2435,1.29,226.48,10769.8,Need Service,8,Load,26.3,OP_28,N,50.69,743.3,85.4,0
2025-01-12 02:00:00,MCH_166,Dump Truck,85.66,4.7,53.5,2581,3.17,142.56,2593.2,Normal,7,Load,27.7,OP_36,1,41.04,1076.94,41.1,0
2025-01-12 03:00:00,MCH_564,Excavator,70.61,4.71,14.8,970,4.11,238.96,7571.4,Normal,7,Idle,34.8,OP_8,2,10.68,1344.02,74.9,0
2025-01-12 04:00:00,MCH_970,Bulldozer,117.31,2.52,46.5,1840,4.41,288.49,8550.8,Normal,6,Load,41.2,OP_38,1,45.97,1318.63,22.5,0
2025-01-12 05:00:00,MCH_596,Loader,84.81,2.92,85.5,2900,2.73,190.58,3895.0,Normal,5,Idle,28.3,OP_46,2,32.52,738.64,86.9,0
2025-01-12 06:00:00,MCH_377,Excavator,79.29,4.61,77.3,2965,0.71,83.99,8060.2,Need Service,3,Travel,34.2,OP_2,2,28.56,153.77,41.6,0
2025-01-12 07:00:00,MCH_585,Excavator,111.33,2.22,80.6,2361,1.69,184.7,9895.3,Need Service,7,Travel,27.9,OP_9,N,21.25,507.74,89.6,0
2025-01-12 08:00:00,MCH_524,Loader,95.32,5.2,41.3,2125,0.36,85.35,784.1,Normal,9,Idle,26.2,OP_26,3,24.56,922.23,41.6,1
2025-01-12 09:00:00,MCH_542,Excavator,85.39,3.02,51.9,1751,1.49,85.14,9669.8,Normal,1,Load,39.5,OP_13,1,39.16,213.13,44.2,0
2025-01-12 10:00:00,MCH_154,Loader,90.45,4.87,38.7,2628,4.65,204.26,7786.7,Normal,7,Travel,27.9,OP_45,2,14.53,272.41,14.9,0
2025-01-12 11:00:00,MCH_533,Drill,73.55,3.93,17.0,2224,2.37,130.68,5156.4,Normal,8,Travel,33.6,OP_8,N,33.08,349.21,68.7,0
2025-01-12 12:00:00,MCH_343,Dump Truck,97.14,3.95,45.8,1230,3.06,127.72,3344.1,Normal,9,Idle,41.7,OP_39,3,47.21,952.55,85.5,0
2025-01-12 13:00:00,MCH_704,Drill,118.79,5.74,47.7,1844,3.09,215.25,83.4,Normal,0,Load,44.8,OP_11,3,26.03,151.91,12.2,0
2025-01-12 14:00:00,MCH_112,Loader,98.97,5.61,91.6,2210,4.08,97.24,4881.3,Normal,7,Load,34.5,OP_24,3,45.83,1128.83,61.0,0
2025-01-12 15:00:00,MCH_466,Excavator,83.07,1.37,48.1,2653,4.54,264.15,5172.0,Need Service,3,Travel,35.3,OP_20,4,46.13,1205.39,85.6,1
2025-01-12 16:00:00,MCH_113,Dump Truck,97.48,2.51,30.3,2307,1.6,192.99,9051.4,Normal,3,Load,37.6,OP_26,1,34.78,1425.55,11.8,0
2025-01-12 17:00:00,MCH_490,Excavator,66.83,4.74,43.4,2315,0.39,111.18,3671.7,Normal,8,Load,39.6,OP_7,5,46.69,1322.32,74.7,0
2025-01-12 18:00:00,MCH_265,Dump Truck,100.21,5.55,91.0,1516,1.25,167.86,7050.8,Need Service,6,Idle,34.8,OP_13,4,12.89,632.73,85.2,0
2025-01-12 19:00:00,MCH_735,Bulldozer,94.38,3.79,47.8,2811,2.56,108.32,10914.5,Overdue,7,Travel,43.4,OP_42,N,30.39,635.51,17.0,0
2025-01-12 20:00:00,MCH_831,Excavator,84.0,1.72,94.0,2499,0.24,174.67,9072.5,Normal,0,Idle,44.7,OP_32,5,18.93,596.53,76.7,0
2025-01-12 21:00:00,MCH_614,Drill,112.0,5.59,58.9,2810,2.57,129.91,4480.0,Need Service,7,Load,29.9,OP_1,N,6.34,484.65,64.7,0
2025-01-12 22:00:00,MCH_531,Bulldozer,92.8,5.45,34.6,1882,2.17,98.55,11379.5,Normal,0,Idle,29.8,OP_6,N,57.79,879.24,18.4,0
2025-01-12 23:00:00,MCH_216,Excavator,118.68,2.98,56.6,1793,1.18,114.48,9890.3,Normal,5,Idle,36.4,OP_11,1,49.22,450.11,96.5,0
2025-01-13 00:00:00,MCH_578,Bulldozer,112.95,2.08,52.8,1254,3.05,226.38,3765.1,Normal,7,Travel,27.1,OP_44,N,51.42,892.78,65.7,0
2025-01-13 01:00:00,MCH_104,Dump Truck,104.34,2.03,93.0,2721,2.09,195.71,1914.2,Normal,2,Load,43.5,OP_45,1,36.85,262.49,20.0,0
2025-01-13 02:00:00,MCH_601,Bulldozer,105.3,3.05,75.0,1183,2.52,211.51,6074.8,Normal,3,Load,44.0,OP_28,1,12.61,1432.5,69.4,0
2025-01-13 03:00:00,MCH_961,Dump Truck,72.58,5.55,19.1,2391,3.39,219.19,3701.9,Normal,3,Travel,31.4,OP_16,N,27.12,945.35,47.7,0
2025-01-13 04:00:00,MCH_507,Drill,82.04,1.98,47.1,1797,3.22,245.8,1133.8,Normal,9,Load,36.8,OP_24,3,16.82,374.83,87.8,0
2025-01-13 05:00:00,MCH_368,Dump Truck,98.35,4.49,76.5,2708,3.6,101.57,8615.4,Normal,9,Travel,32.5,OP_12,N,17.47,1020.03,19.0,0
2025-01-13 06:00:00,MCH_208,Dump Truck,118.78,1.26,90.2,1223,2.24,132.42,7800.7,Normal,8,Load,27.6,OP_3,1,37.33,196.81,37.5,0
2025-01-13 07:00:00,MCH_287,Drill,82.08,2.55,54.6,1934,4.91,220.88,5022.8,Normal,8,Load,27.3,OP_21,1,27.66,104.99,61.5,0
2025-01-13 08:00:00,MCH_186,Excavator,69.11,3.0,64.8,1874,1.5,160.9,280.0,Normal,9,Load,28.5,OP_29,N,37.24,621.63,10.3,0
2025-01-13 09:00:00,MCH_482,Dump Truck,100.78,3.81,94.5,2137,4.19,288.78,2254.3,Normal,6,Idle,43.2,OP_18,3,18.08,1471.22,62.5,0
2025-01-13 10:00:00,MCH_730,Dump Truck,96.01,1.23,87.1,2944,3.55,279.88,11848.1,Normal,7,Idle,42.8,OP_38,3,19.7,126.56,39.2,0
2025-01-13 11:00:00,MCH_776,Dump Truck,115.61,1.87,20.4,1268,4.12,107.04,4735.1,Normal,5,Travel,32.9,OP_38,2,40.54,104.15,51.8,0
2025-01-13 12:00:00,MCH_942,Dump Truck,83.48,2.68,54.4,960,1.29,96.69,293.5,Normal,3,Load,29.6,OP_16,1,27.78,472.28,74.5,0
2025-01-13 13:00:00,MCH_977,Excavator,78.39,2.76,63.0,1341,3.86,231.31,11789.9,Overdue,6,Load,31.3,OP_19,N,39.31,527.78,40.3,0
2025-01-13 14:00:00,MCH_219,Bulldozer,64.39,3.71,59.0,865,2.39,258.07,11233.6,Normal,6,Load,39.4,OP_30,2,12.0,155.77,67.9,0
2025-01-13 15:00:00,MCH_794,Loader,61.58,3.45,10.9,1041,0.26,236.14,487.5,Normal,7,Idle,44.3,OP_25,3,30.74,1421.36,42.8,0
2025-01-13 16:00:00,MCH_273,Excavator,80.25,3.03,60.9,1782,2.83,211.37,11100.1,Normal,6,Load,32.7,OP_13,N,6.03,386.38,49.2,0
2025-01-13 17:00:00,MCH_819,Loader,113.06,3.21,81.3,2679,1.05,187.49,4063.9,Overdue,6,Idle,27.7,OP_48,4,32.24,359.44,59.2,0
2025-01-13 18:00:00,MCH_305,Excavator,78.48,2.32,73.7,2768,4.61,235.35,10437.5,Normal,8,Load,37.7,OP_48,N,18.71,599.71,71.1,0
2025-01-13 19:00:00,MCH_258,Excavator,96.54,5.21,69.6,2786,4.18,238.95,8561.1,Normal,1,Dumping,33.8,OP_40,1,47.48,1203.82,39.9,0
2025-01-13 20:00:00,MCH_173,Drill,103.01,5.28,65.2,1744,2.76,158.49,11430.3,Normal,7,Load,33.6,OP_46,N,21.84,1314.3,56.9,1
2025-01-13 21:00:00,MCH_720,Excavator,103.17,5.72,45.7,1362,3.46,84.41,10879.4,Need Service,6,Travel,25.3,OP_7,4,29.65,1070.79,35.9,0
2025-01-13 22:00:00,MCH_397,Excavator,84.92,5.65,68.2,1569,0.49,265.22,8117.8,Normal,3,Load,26.8,OP_2,N,21.99,1089.53,34.8,0
