Record_Timestamp,Logistics_ID,Date,Route_Code,Origin_Location,Destination_Location,Cargo_Type,Cargo_Weight_Tons,Transport_Mode,Vessel_ID,Machine_ID,Distance_km,Travel_Time_hr,Actual_Travel_Time_hr,Fuel_Used_Liters,Fuel_Cost_USD,Delivery_Status,Delay_Cause,CO2_Emission_kg,Driver_ID,Delivery_Risk_Level
2025-01-06 02:00:00,LG_123,2025-01-06,R5,Mine A,Port Beta,Iron Sand,959.6,Train,VS_130,MCH_993,516.9,43.2,58.8,1186.7,1058.44,Delivered,Road,1902.7,DRV_180,Low
2025-01-06 03:00:00,LG_124,2025-01-06,R2,Processing Plant,Smelter Gamma,Fuel,4119.7,Train,VS_33,MCH_358,735.5,55.7,58.3,1368.8,4931.81,In Transit,Road,224.2,DRV_69,High
2025-01-06 04:00:00,LG_125,2025-01-06,R1,Processing Plant,Smelter Gamma,Fuel,505.8,Train,VS_188,MCH_463,129.9,7.9,3.8,192.3,197.2,Delayed,Road,2779.5,DRV_248,Low
2025-01-06 05:00:00,LG_126,2025-01-06,R3,Mine A,Port Beta,General Cargo,1509.1,Train,VS_95,MCH_919,853.3,2.9,81.4,653.9,1511.64,Delivered,Road,2894.7,DRV_107,High
2025-01-06 06:00:00,LG_127,2025-01-06,R1,Processing Plant,Warehouse Delta,Iron Sand,1072.7,Train,VS_113,MCH_558,364.4,67.8,82.2,386.0,1300.29,In Transit,None,1494.8,DRV_167,High
2025-01-06 07:00:00,LG_128,2025-01-06,R2,Mine B,Smelter Gamma,Coal,2973.6,Train,VS_138,MCH_584,533.3,43.8,38.7,588.8,2964.41,In Transit,Mechanical,2654.0,DRV_76,High
2025-01-06 08:00:00,LG_129,2025-01-06,R1,Warehouse C,Port Beta,Iron Sand,3806.0,Truck,VS_15,MCH_524,834.3,46.9,67.4,576.9,4178.29,Cancelled,Weather,980.1,DRV_135,Low
2025-01-06 09:00:00,LG_130,2025-01-06,R4,Mine A,Smelter Gamma,Coal,1138.5,Vessel,VS_76,MCH_754,826.9,45.9,16.2,1901.9,497.98,In Transit,None,1279.0,DRV_1,High
2025-01-06 10:00:00,LG_131,2025-01-06,R3,Warehouse C,Warehouse Delta,Coal,593.5,Vessel,VS_132,MCH_539,735.5,15.1,53.4,1444.8,3936.91,Delivered,None,2807.5,DRV_275,Medium
2025-01-06 11:00:00,LG_132,2025-01-06,R5,Warehouse C,Warehouse Delta,Fuel,4560.7,Truck,VS_89,MCH_315,872.5,6.9,6.7,1996.3,3697.65,Delivered,Road,1642.6,DRV_187,Low
2025-01-06 12:00:00,LG_133,2025-01-06,R2,Mine B,Port Beta,Coal,4646.7,Train,VS_145,MCH_752,470.8,16.1,73.7,1965.6,1349.04,Delivered,None,2801.4,DRV_276,Low
2025-01-06 13:00:00,LG_134,2025-01-06,R2,Processing Plant,Port Alpha,Iron Sand,4786.4,Truck,VS_37,MCH_270,647.5,49.0,13.3,1248.3,792.09,Delivered,Road,1411.1,DRV_130,Low
2025-01-06 14:00:00,LG_135,2025-01-06,R2,Warehouse C,Port Beta,Nickel,1173.0,Train,VS_173,MCH_735,751.5,64.5,64.0,1191.0,2241.87,In Transit,Mechanical,816.0,DRV_257,Low
2025-01-06 15:00:00,LG_136,2025-01-06,R5,Mine A,Warehouse Delta,General Cargo,1487.1,Vessel,VS_184,MCH_662,96.1,24.4,39.5,1246.4,2952.17,Delivered,Traffic,2218.0,DRV_189,Low
2025-01-06 16:00:00,LG_137,2025-01-06,R2,Warehouse C,Port Alpha,General Cargo,4540.0,Vessel,VS_4,MCH_557,328.2,32.7,54.9,1396.6,2806.49,Delayed,Traffic,1019.7,DRV_118,High
2025-01-06 17:00:00,LG_138,2025-01-06,R2,Mine A,Warehouse Delta,Nickel,1810.0,Vessel,VS_141,MCH_745,864.6,61.6,86.1,220.7,4972.67,In Transit,Weather,1579.0,DRV_127,High
2025-01-06 18:00:00,LG_139,2025-01-06,R1,Mine B,Port Alpha,Coal,4096.7,Truck,VS_87,MCH_247,349.0,71.0,84.9,57.3,3715.6,In Transit,Road,1364.4,DRV_293,Medium
2025-01-06 19:00:00,LG_140,2025-01-06,R3,Warehouse C,Port Beta,Fuel,915.2,Vessel,VS_195,MCH_998,962.3,44.3,15.0,886.5,1035.64,Delivered,Traffic,1065.8,DRV_270,Low
2025-01-06 20:00:00,LG_141,2025-01-06,R5,Warehouse C,Port Alpha,Coal,2335.0,Train,VS_105,MCH_489,364.1,11.2,75.6,800.5,1971.69,In Transit,None,1093.2,DRV_213,Medium
2025-01-06 21:00:00,LG_142,2025-01-06,R1,Warehouse C,Smelter Gamma,Iron Sand,1461.4,Train,VS_186,MCH_121,436.8,20.6,71.6,1412.9,3111.99,Delivered,Mechanical,2023.9,DRV_80,Medium
2025-01-06 22:00:00,LG_143,2025-01-06,R4,Processing Plant,Smelter Gamma,Coal,3336.9,Truck,VS_122,MCH_309,748.3,24.5,41.9,1031.8,1138.02,Delivered,Road,2687.4,DRV_82,Low
2025-01-06 23:00:00,LG_144,2025-01-06,R4,Mine A,Port Alpha,Iron Sand,3621.6,Vessel,VS_24,MCH_498,804.8,66.9,37.6,1950.1,2526.26,In Transit,Road,1081.4,DRV_51,Low
2025-01-07 00:00:00,LG_145,2025-01-07,R5,Mine A,Warehouse Delta,Coal,3631.9,Train,VS_16,MCH_416,585.8,43.7,64.3,1845.1,2810.49,Cancelled,Weather,427.8,DRV_128,Low
2025-01-07 01:00:00,LG_146,2025-01-07,R1,Mine B,Warehouse Delta,Coal,3145.2,Train,VS_185,MCH_877,718.8,42.8,22.3,56.2,165.46,In Transit,Mechanical,2254.2,DRV_288,Low
2025-01-07 02:00:00,LG_147,2025-01-07,R3,Warehouse C,Port Alpha,Iron Sand,3926.0,Truck,VS_130,MCH_646,867.7,70.0,53.4,1362.4,2033.17,In Transit,Road,1501.0,DRV_75,Low
2025-01-07 03:00:00,LG_148,2025-01-07,R5,Mine A,Port Beta,General Cargo,3779.8,Vessel,VS_37,MCH_335,622.8,23.5,44.5,472.6,3093.72,In Transit,Mechanical,2844.3,DRV_10,Low
2025-01-07 04:00:00,LG_149,2025-01-07,R1,Mine A,Port Beta,General Cargo,4887.5,Vessel,VS_41,MCH_973,794.1,58.1,86.2,1092.7,2164.7,Delivered,Traffic,2068.7,DRV_267,Low
2025-01-07 05:00:00,LG_150,2025-01-07,R1,Warehouse C,Port Beta,General Cargo,2038.7,Vessel,VS_186,MCH_374,11.7,61.5,60.6,880.7,2822.33,Delayed,Road,808.3,DRV_172,High
2025-01-07 06:00:00,LG_151,2025-01-07,R3,Mine A,Warehouse Delta,General Cargo,2252.3,Truck,VS_98,MCH_138,636.2,25.3,28.1,487.9,1982.76,In Transit,None,1381.6,DRV_124,Low
2025-01-07 07:00:00,LG_152,2025-01-07,R1,Processing Plant,Port Alpha,Iron Sand,4910.5,Vessel,VS_103,MCH_621,348.6,51.4,58.3,588.3,1447.61,Delivered,Weather,757.6,DRV_38,Medium
2025-01-07 08:00:00,LG_153,2025-01-07,R5,Processing Plant,Smelter Gamma,Coal,4130.3,Train,VS_42,MCH_777,658.4,3.6,16.6,726.8,2381.66,Delivered,Weather,2628.2,DRV_164,Medium
2025-01-07 09:00:00,LG_154,2025-01-07,R3,Mine B,Smelter Gamma,Fuel,2908.0,Train,VS_57,MCH_463,377.4,59.3,27.5,1651.6,3699.61,In Transit,Road,786.5,DRV_57,Low
2025-01-07 10:00:00,LG_155,2025-01-07,R5,Processing Plant,Warehouse Delta,Iron Sand,2870.4,Train,VS_83,MCH_690,216.7,48.1,51.8,1677.2,1714.57,In Transit,None,2104.8,DRV_283,Medium
2025-01-07 11:00:00,LG_156,2025-01-07,R4,Processing Plant,Warehouse Delta,General Cargo,1027.5,Vessel,VS_93,MCH_525,358.4,17.6,6.8,1294.0,890.42,Delivered,Mechanical,1920.7,DRV_231,Low
2025-01-07 12:00:00,LG_157,2025-01-07,R1,Mine A,Warehouse Delta,Coal,1714.6,Vessel,VS_157,MCH_236,111.5,43.6,20.2,1527.8,1707.86,Delivered,Traffic,888.5,DRV_150,Low
2025-01-07 13:00:00,LG_158,2025-01-07,R5,Mine A,Smelter Gamma,Iron Sand,1804.8,Vessel,VS_75,MCH_660,515.4,28.2,56.8,1559.4,4670.03,In Transit,Road,2876.2,DRV_26,High
2025-01-07 14:00:00,LG_159,2025-01-07,R4,Mine B,Port Alpha,Fuel,2987.9,Vessel,VS_193,MCH_944,146.4,48.1,38.9,1791.4,4299.87,In Transit,Weather,1789.5,DRV_212,Medium
2025-01-07 15:00:00,LG_160,2025-01-07,R3,Warehouse C,Warehouse Delta,General Cargo,3068.3,Vessel,VS_128,MCH_312,650.3,46.0,72.4,325.9,2818.48,Delivered,Weather,1053.0,DRV_147,Medium
2025-01-07 16:00:00,LG_161,2025-01-07,R3,Mine A,Warehouse Delta,Fuel,2935.5,Truck,VS_21,MCH_787,557.7,33.7,44.4,1441.0,3593.62,Delivered,Mechanical,1570.3,DRV_255,Medium
2025-01-07 17:00:00,LG_162,2025-01-07,R3,Mine A,Port Beta,Coal,3680.7,Vessel,VS_122,MCH_799,149.2,1.4,3.6,942.0,948.22,In Transit,None,1535.4,DRV_171,Low
2025-01-07 18:00:00,LG_163,2025-01-07,R3,Mine A,Port Beta,Nickel,1287.3,Train,VS_55,MCH_432,42.9,21.0,83.6,1330.0,2136.34,Delivered,Weather,2933.9,DRV_130,Low
2025-01-07 19:00:00,LG_164,2025-01-07,R4,Mine A,Port Alpha,Iron Sand,2189.1,Truck,VS_15,MCH_347,510.8,47.6,79.7,358.2,2166.17,Delivered,Mechanical,1982.9,DRV_186,Medium
2025-01-07 20:00:00,LG_165,2025-01-07,R4,Mine B,Smelter Gamma,Iron Sand,1414.5,Truck,VS_173,MCH_836,165.8,41.6,18.6,799.9,3468.0,Delivered,Traffic,1442.1,DRV_222,Low
2025-01-07 21:00:00,LG_166,2025-01-07,R1,Warehouse C,Warehouse Delta,Nickel,795.2,Truck,VS_154,MCH_665,343.7,51.6,37.0,1103.9,2159.95,Cancelled,Mechanical,2375.2,DRV_152,Low
2025-01-07 22:00:00,LG_167,2025-01-07,R3,Mine A,Smelter Gamma,Iron Sand,706.8,Train,VS_124,MCH_795,842.6,2.0,17.9,822.0,1301.43,In Transit,Mechanical,2294.7,DRV_190,Medium
2025-01-07 23:00:00,LG_168,2025-01-07,R3,Mine B,Port Beta,Fuel,3509.7,Vessel,VS_9,MCH_456,792.2,30.4,21.9,1865.9,1800.49,Delivered,Weather,2582.6,DRV_147,Low
2025-01-08 00:00:00,LG_169,2025-01-08,R1,Mine A,Port Beta,Iron Sand,3665.7,Train,VS_129,MCH_238,818.8,52.7,43.2,956.6,2623.43,Delivered,Road,1067.6,DRV_122,Low
2025-01-08 01:00:00,LG_170,2025-01-08,R5,Mine B,Port Beta,Nickel,1212.6,Truck,VS_21,MCH_520,941.5,57.2,54.5,855.4,832.06,Delayed,None,2171.2,DRV_175,Low
2025-01-08 02:00:00,LG_171,2025-01-08,R2,Warehouse C,Smelter Gamma,Nickel,3576.0,Vessel,VS_144,MCH_871,350.9,8.9,47.2,1313.0,662.57,Delivered,Weather,1968.8,DRV_194,Low
2025-01-08 03:00:00,LG_172,2025-01-08,R2,Mine A,Port Beta,Nickel,2413.3,Vessel,VS_12,MCH_554,247.5,42.8,54.5,783.6,2710.48,In Transit,None,1180.4,DRV_23,Low
2025-01-08 04:00:00,LG_173,2025-01-08,R3,Mine B,Port Beta,Iron Sand,1027.2,Truck,VS_102,MCH_165,473.5,1.9,80.7,1594.6,3544.13,In Transit,Weather,2073.9,DRV_265,Low
2025-01-08 05:00:00,LG_174,2025-01-08,R3,Mine A,Port Beta,Nickel,4494.0,Truck,VS_49,MCH_996,893.8,10.2,25.7,444.2,3317.5,Delivered,Mechanical,898.6,DRV_278,Low
2025-01-08 06:00:00,LG_175,2025-01-08,R4,Processing Plant,Warehouse Delta,Fuel,1125.0,Vessel,VS_11,MCH_863,459.0,20.9,51.9,642.2,444.08,Delivered,Weather,1369.2,DRV_209,Low
2025-01-08 07:00:00,LG_176,2025-01-08,R4,Warehouse C,Port Beta,Iron Sand,1800.7,Vessel,VS_165,MCH_745,771.1,43.1,13.9,1710.3,4645.69,Cancelled,Road,1214.6,DRV_119,Medium
2025-01-08 08:00:00,LG_177,2025-01-08,R4,Warehouse C,Warehouse Delta,Iron Sand,1065.0,Vessel,VS_40,MCH_801,883.0,61.6,32.8,403.6,2324.51,In Transit,Road,180.6,DRV_104,Medium
2025-01-08 09:00:00,LG_178,2025-01-08,R1,Warehouse C,Warehouse Delta,Iron Sand,938.8,Vessel,VS_110,MCH_953,411.8,2.6,49.6,1909.2,1961.02,Delivered,Mechanical,67.4,DRV_296,Low
2025-01-08 10:00:00,LG_179,2025-01-08,R3,Processing Plant,Warehouse Delta,Nickel,3385.7,Vessel,VS_182,MCH_934,868.0,11.2,4.5,1620.7,2546.98,Delayed,Weather,1786.0,DRV_262,Low
2025-01-08 11:00:00,LG_180,2025-01-08,R4,Mine A,Port Alpha,Nickel,2696.3,Vessel,VS_163,MCH_306,103.1,17.7,63.6,158.1,549.33,Delayed,Mechanical,1824.4,DRV_67,Low
2025-01-08 12:00:00,LG_181,2025-01-08,R1,Mine A,Warehouse Delta,Nickel,569.3,Vessel,VS_64,MCH_890,806.1,46.0,82.6,1853.0,1545.21,Cancelled,Traffic,322.8,DRV_117,Medium
2025-01-08 13:00:00,LG_182,2025-01-08,R4,Mine B,Port Alpha,Iron Sand,4311.5,Vessel,VS_150,MCH_914,866.6,57.0,3.3,1568.1,472.91,Cancelled,Weather,1272.1,DRV_154,Medium
2025-01-08 14:00:00,LG_183,2025-01-08,R2,Mine B,Port Alpha,Coal,3698.4,Vessel,VS_87,MCH_899,311.2,26.9,63.5,1584.8,3683.03,In Transit,Weather,2879.0,DRV_45,Low
2025-01-08 15:00:00,LG_184,2025-01-08,R1,Mine A,Port Alpha,Nickel,4738.2,Vessel,VS_97,MCH_486,803.8,42.0,50.0,244.7,4267.07,In Transit,Weather,1451.0,DRV_275,Low
2025-01-08 16:00:00,LG_185,2025-01-08,R3,Mine B,Smelter Gamma,General Cargo,3212.2,Truck,VS_20,MCH_249,300.8,4.2,35.8,251.3,1807.22,Delayed,Road,978.4,DRV_82,Low
2025-01-08 17:00:00,LG_186,2025-01-08,R2,Warehouse C,Warehouse Delta,General Cargo,3552.9,Truck,VS_85,MCH_689,927.8,10.6,56.9,201.9,1178.07,Delivered,Mechanical,109.4,DRV_80,Low
2025-01-08 18:00:00,LG_187,2025-01-08,R2,Mine B,Smelter Gamma,Fuel,3689.5,Train,VS_88,MCH_693,164.4,34.1,27.6,476.1,2418.32,In Transit,Road,1619.7,DRV_104,Low
2025-01-08 19:00:00,LG_188,2025-01-08,R4,Mine A,Port Beta,Coal,182.6,Vessel,VS_194,MCH_235,291.5,70.8,3.6,254.2,4586.06,Delayed,Mechanical,1675.0,DRV_191,Medium
2025-01-08 20:00:00,LG_189,2025-01-08,R5,Mine A,Smelter Gamma,Coal,865.4,Vessel,VS_64,MCH_325,961.9,63.7,24.3,654.5,3096.78,In Transit,None,2225.3,DRV_58,High
2025-01-08 21:00:00,LG_190,2025-01-08,R2,Warehouse C,Warehouse Delta,Fuel,4698.1,Vessel,VS_195,MCH_534,399.2,60.2,64.7,1158.7,2829.01,In Transit,Weather,2972.4,DRV_279,Medium
2025-01-08 22:00:00,LG_191,2025-01-08,R1,Mine A,Smelter Gamma,Coal,1951.5,Vessel,VS_118,MCH_265,257.3,23.3,71.0,1609.3,3777.94,Delivered,Road,404.0,DRV_65,Low
2025-01-08 23:00:00,LG_192,2025-01-08,R5,Mine A,Warehouse Delta,General Cargo,404.9,Truck,VS_85,MCH_376,682.1,2.8,86.4,1714.7,2213.72,Delivered,Road,317.1,DRV_205,Low
2025-01-09 00:00:00,LG_193,2025-01-09,R1,Mine B,Port Beta,Fuel,2906.1,Train,VS_147,MCH_285,761.0,15.9,55.5,404.2,1648.08,In Transit,Traffic,998.3,DRV_33,Low
2025-01-09 01:00:00,LG_194,2025-01-09,R5,Warehouse C,Port Alpha,Coal,3527.6,Truck,VS_44,MCH_956,167.5,29.9,15.9,1017.5,899.29,Delivered,None,76.4,DRV_92,Low
2025-01-09 02:00:00,LG_195,2025-01-09,R3,Mine A,Port Beta,Fuel,1159.4,Vessel,VS_175,MCH_803,484.1,28.6,62.4,638.4,4769.73,Delayed,Traffic,2598.8,DRV_60,Low
2025-01-09 03:00:00,LG_196,2025-01-09,R3,Processing Plant,Port Alpha,General Cargo,2662.3,Vessel,VS_75,MCH_533,240.5,10.3,53.5,527.3,1759.26,Delayed,None,1561.0,DRV_253,Low
2025-01-09 04:00:00,LG_197,2025-01-09,R2,Mine B,Smelter Gamma,Coal,2418.2,Truck,VS_82,MCH_434,376.7,35.6,69.3,1553.2,4341.95,Delivered,Traffic,2901.2,DRV_118,Low
2025-01-09 05:00:00,LG_198,2025-01-09,R3,Warehouse C,Port Beta,Iron Sand,490.2,Truck,VS_116,MCH_790,18.7,25.9,9.2,601.2,3394.58,In Transit,None,1692.9,DRV_97,Low
2025-01-09 06:00:00,LG_199,2025-01-09,R2,Processing Plant,Warehouse Delta,Nickel,4188.1,Truck,VS_124,MCH_296,622.2,37.6,38.4,160.6,1614.56,Delivered,Weather,2101.2,DRV_97,Medium
2025-01-09 07:00:00,LG_200,2025-01-09,R5,Processing Plant,Port Beta,Coal,2267.0,Truck,VS_20,MCH_178,705.6,63.7,64.2,1056.0,4538.66,In Transit,Mechanical,2871.0,DRV_16,Low
2025-01-09 08:00:00,LG_201,2025-01-09,R1,Warehouse C,Warehouse Delta,Iron Sand,2937.8,Truck,VS_95,MCH_843,139.6,63.1,41.4,1430.7,1154.59,Cancelled,None,938.9,DRV_210,Low
2025-01-09 09:00:00,LG_202,2025-01-09,R5,Warehouse C,Warehouse Delta,Nickel,2794.7,Truck,VS_121,MCH_381,623.5,53.7,84.4,466.7,548.85,Delivered,Mechanical,1050.8,DRV_227,Medium
2025-01-09 10:00:00,LG_203,2025-01-09,R2,Processing Plant,Smelter Gamma,Coal,2414.2,Train,VS_6,MCH_251,585.1,3.4,11.3,1841.6,4508.78,In Transit,Weather,2338.3,DRV_100,Low
2025-01-09 11:00:00,LG_204,2025-01-09,R1,Mine B,Port Alpha,General Cargo,4741.9,Truck,VS_61,MCH_432,62.4,7.3,49.4,292.0,4696.6,Delivered,None,1780.7,DRV_94,Low
2025-01-09 12:00:00,LG_205,2025-01-09,R5,Warehouse C,Port Beta,Iron Sand,3373.3,Train,VS_45,MCH_235,237.1,68.4,79.4,285.0,176.9,Delivered,Weather,2776.5,DRV_278,Low
2025-01-09 13:00:00,LG_206,2025-01-09,R5,Warehouse C,Warehouse Delta,Fuel,4554.4,Train,VS_187,MCH_496,185.5,40.8,62.8,425.3,3328.64,In Transit,Weather,2008.9,DRV_298,Low
2025-01-09 14:00:00,LG_207,2025-01-09,R3,Mine B,Warehouse Delta,Nickel,425.0,Truck,VS_187,MCH_278,141.0,57.4,1.5,881.6,603.25,In Transit,Traffic,2449.1,DRV_271,Low
2025-01-09 15:00:00,LG_208,2025-01-09,R5,Mine B,Warehouse Delta,Fuel,3341.6,Truck,VS_46,MCH_940,185.0,53.4,51.9,1623.6,291.72,In Transit,None,582.3,DRV_59,Medium
2025-01-09 16:00:00,LG_209,2025-01-09,R4,Mine B,Smelter Gamma,Fuel,4254.6,Truck,VS_106,MCH_986,389.0,46.3,86.5,1625.2,3099.05,In Transit,None,2412.0,DRV_49,Low
2025-01-09 17:00:00,LG_210,2025-01-09,R1,Mine A,Port Alpha,Nickel,1372.2,Vessel,VS_159,MCH_354,112.4,31.9,13.2,970.2,1247.52,In Transit,Traffic,2840.1,DRV_226,Low
2025-01-09 18:00:00,LG_211,2025-01-09,R3,Processing Plant,Smelter Gamma,Nickel,1545.0,Train,VS_178,MCH_699,870.1,6.9,85.7,1328.5,3899.15,Delivered,None,2617.4,DRV_69,Low
2025-01-09 19:00:00,LG_212,2025-01-09,R4,Mine A,Port Beta,General Cargo,3019.5,Train,VS_65,MCH_783,635.2,18.9,76.7,1537.6,3987.78,In Transit,Road,2039.9,DRV_217,Low
2025-01-09 20:00:00,LG_213,2025-01-09,R2,Processing Plant,Port Beta,Iron Sand,2780.9,Truck,VS_104,MCH_867,468.6,15.2,82.6,1553.4,3432.84,Delivered,Weather,1592.6,DRV_75,Low
2025-01-09 21:00:00,LG_214,2025-01-09,R2,Mine B,Warehouse Delta,Coal,2258.5,Train,VS_148,MCH_345,616.8,49.6,28.6,1064.0,4907.81,Delivered,None,1696.4,DRV_170,Low
2025-01-09 22:00:00,LG_215,2025-01-09,R2,Processing Plant,Warehouse Delta,Coal,2399.2,Truck,VS_153,MCH_325,724.9,56.6,19.3,1810.5,3639.89,In Transit,Weather,2391.3,DRV_30,Low
2025-01-09 23:00:00,LG_216,2025-01-09,R3,Processing Plant,Smelter Gamma,Nickel,4468.1,Truck,VS_120,MCH_268,97.5,44.2,86.0,1266.7,688.04,In Transit,Weather,360.9,DRV_109,Medium
2025-01-10 00:00:00,LG_217,2025-01-10,R4,Warehouse C,Port Alpha,Iron Sand,4095.9,Truck,VS_158,MCH_475,695.2,57.5,33.5,279.8,2011.43,Delivered,Road,1031.7,DRV_238,Low
2025-01-10 01:00:00,LG_218,2025-01-10,R3,Processing Plant,Port Alpha,Coal,3786.9,Train,VS_7,MCH_803,888.6,16.4,40.2,1293.9,3266.58,Delivered,Road,2342.3,DRV_10,Medium
2025-01-10 02:00:00,LG_219,2025-01-10,R1,Processing Plant,Port Alpha,Nickel,3219.2,Truck,VS_89,MCH_547,546.1,40.7,39.2,884.0,4247.12,Delivered,Road,618.7,DRV_248,Medium
2025-01-10 03:00:00,LG_220,2025-01-10,R1,Mine A,Smelter Gamma,General Cargo,3977.4,Truck,VS_108,MCH_531,514.0,36.6,39.0,476.4,1988.53,In Transit,Road,1595.5,DRV_170,Low
2025-01-10 04:00:00,LG_221,2025-01-10,R3,Warehouse C,Port Alpha,General Cargo,4901.0,Truck,VS_40,MCH_358,322.2,18.0,38.4,83.9,1052.55,In Transit,None,1292.2,DRV_200,Low
2025-01-10 05:00:00,LG_222,2025-01-10,R2,Mine B,Port Beta,General Cargo,4389.5,Train,VS_121,MCH_700,351.5,37.6,13.3,75.2,1250.76,In Transit,None,2006.4,DRV_167,Low
2025-01-10 06:00:00,LG_223,2025-01-10,R5,Mine A,Port Beta,Nickel,2251.5,Train,VS_61,MCH_970,492.3,55.2,33.7,735.9,4084.58,In Transit,Mechanical,2859.0,DRV_90,Medium
2025-01-10 07:00:00,LG_224,2025-01-10,R1,Mine A,Port Beta,Nickel,2959.9,Vessel,VS_191,MCH_558,343.0,33.4,5.7,667.9,1200.44,In Transit,None,2481.8,DRV_10,Low
2025-01-10 08:00:00,LG_225,2025-01-10,R1,Mine B,Port Beta,Coal,3584.2,Train,VS_139,MCH_624,324.5,39.1,89.6,1213.2,2084.65,Delivered,Weather,337.6,DRV_89,Low
2025-01-10 09:00:00,LG_226,2025-01-10,R4,Warehouse C,Warehouse Delta,Nickel,3261.0,Vessel,VS_37,MCH_928,929.5,64.0,30.1,868.0,446.21,In Transit,Traffic,1195.5,DRV_72,Low
2025-01-10 10:00:00,LG_227,2025-01-10,R1,Warehouse C,Smelter Gamma,Iron Sand,2204.4,Train,VS_61,MCH_844,321.9,22.7,47.2,937.9,601.42,Delivered,Weather,2598.4,DRV_138,Medium
2025-01-10 11:00:00,LG_228,2025-01-10,R1,Mine B,Smelter Gamma,Iron Sand,3830.4,Train,VS_13,MCH_194,872.4,26.9,16.5,1616.5,2140.83,Delivered,Road,634.8,DRV_141,Low
2025-01-10 12:00:00,LG_229,2025-01-10,R4,Warehouse C,Warehouse Delta,Iron Sand,2477.4,Truck,VS_103,MCH_449,912.3,4.4,18.7,210.2,4675.9,Delivered,None,91.8,DRV_237,Low
2025-01-10 13:00:00,LG_230,2025-01-10,R3,Processing Plant,Port Alpha,Coal,1212.9,Truck,VS_29,MCH_617,951.0,39.9,77.4,1467.0,203.25,Delivered,Traffic,2547.9,DRV_115,Low
2025-01-10 14:00:00,LG_231,2025-01-10,R5,Mine A,Warehouse Delta,Coal,3582.3,Truck,VS_47,MCH_579,154.6,44.8,53.6,1773.7,353.17,In Transit,Weather,383.0,DRV_238,Medium
2025-01-10 15:00:00,LG_232,2025-01-10,R5,Mine B,Smelter Gamma,Nickel,3317.0,Train,VS_179,MCH_939,891.0,41.7,59.1,1192.6,1586.74,In Transit,Road,1836.8,DRV_254,Low
2025-01-10 16:00:00,LG_233,2025-01-10,R1,Mine B,Warehouse Delta,Fuel,861.1,Truck,VS_196,MCH_128,458.5,51.2,81.8,819.7,1546.94,In Transit,None,2705.4,DRV_260,Low
2025-01-10 17:00:00,LG_234,2025-01-10,R4,Mine B,Smelter Gamma,General Cargo,1802.9,Train,VS_142,MCH_165,329.4,28.6,67.8,211.6,159.96,In Transit,None,1487.2,DRV_179,Low
2025-01-10 18:00:00,LG_235,2025-01-10,R2,Processing Plant,Port Alpha,General Cargo,344.8,Truck,VS_184,MCH_678,671.8,39.6,64.1,322.6,3198.22,In Transit,None,1045.0,DRV_179,Low
2025-01-10 19:00:00,LG_236,2025-01-10,R4,Processing Plant,Smelter Gamma,Fuel,3565.0,Train,VS_115,MCH_577,649.4,33.2,21.5,1256.5,4231.89,Delivered,None,110.1,DRV_34,Low
2025-01-10 20:00:00,LG_237,2025-01-10,R3,Processing Plant,Warehouse Delta,Fuel,949.1,Train,VS_70,MCH_911,816.1,38.9,6.8,383.8,731.56,Cancelled,None,1972.8,DRV_42,Low
2025-01-10 21:00:00,LG_238,2025-01-10,R4,Mine B,Port Beta,Fuel,2621.7,Truck,VS_25,MCH_668,774.8,56.1,78.4,283.7,2424.85,In Transit,Weather,1391.6,DRV_298,Low
2025-01-10 22:00:00,LG_239,2025-01-10,R3,Warehouse C,Warehouse Delta,General Cargo,4553.6,Truck,VS_73,MCH_422,462.4,55.9,42.5,1004.4,1517.91,In Transit,Traffic,1108.8,DRV_1,Low
2025-01-10 23:00:00,LG_240,2025-01-10,R5,Warehouse C,Port Alpha,General Cargo,295.7,Truck,VS_174,MCH_153,996.6,40.7,42.7,293.8,1438.6,In Transit,Mechanical,2248.2,DRV_159,Low
2025-01-11 00:00:00,LG_241,2025-01-11,R1,Processing Plant,Warehouse Delta,Coal,1189.0,Truck,VS_35,MCH_618,185.2,69.4,7.0,1993.7,1373.07,In Transit,Mechanical,625.8,DRV_19,Low
2025-01-11 01:00:00,LG_242,2025-01-11,R4,Processing Plant,Port Beta,Iron Sand,1726.8,Train,VS_37,MCH_278,907.8,55.1,57.1,1143.6,1908.44,Delivered,Mechanical,1929.5,DRV_3,Medium
2025-01-11 02:00:00,LG_243,2025-01-11,R2,Processing Plant,Smelter Gamma,Nickel,2694.6,Truck,VS_40,MCH_688,92.2,16.4,5.9,1567.3,1486.32,Delivered,Mechanical,851.1,DRV_133,Medium
2025-01-11 03:00:00,LG_244,2025-01-11,R2,Warehouse C,Warehouse Delta,General Cargo,1593.2,Vessel,VS_48,MCH_545,632.7,30.6,71.3,193.4,2191.01,Delivered,None,2730.0,DRV_186,Low
2025-01-11 04:00:00,LG_245,2025-01-11,R2,Mine A,Port Alpha,General Cargo,2290.0,Truck,VS_22,MCH_611,560.8,30.2,38.0,726.5,778.5,In Transit,Mechanical,2766.1,DRV_283,Low
2025-01-11 05:00:00,LG_246,2025-01-11,R5,Processing Plant,Port Alpha,Coal,1483.9,Truck,VS_111,MCH_438,798.8,46.9,62.0,1580.0,3831.95,Delayed,Road,1300.7,DRV_131,Medium
